Fecha,CodigoEmbalse,VertimientosEnergia,CodigoDuracion
2018-09-13,SOGAMOSO,9608371.82,P1D
2018-09-13,SANLOREN,0,P1D
2018-09-13,TRONERAS,1395.95,P1D
2018-09-13,PRADO,0,P1D
2018-09-13,CALIMA1,0,P1D
2018-09-13,PLAYAS,741284.97,P1D
2018-09-13,AGREGADO_BOGOTA,0,P1D
2018-09-13,MIEL1,0,P1D
2018-09-13,BETANIA,0,P1D
2018-09-13,URRA1,0,P1D
2018-09-13,AGREGADO_SIN,10351052.74,P1D
2018-09-13,GUAVIO,0,P1D
2018-09-13,CHUZA,0,P1D
2018-09-13,ESMERALD,0,P1D
2018-09-13,SALVAJIN,0,P1D
2018-09-13,FLORIDA2,0,P1D
2018-09-13,ELQUIMBO,0,P1D
2018-09-13,ALTOANCH,0,P1D
2018-09-13,PORCE3,0,P1D
2018-09-13,MUNA,0,P1D
2018-09-13,PUNCHINA,0,P1D
2018-09-13,RIOGRAN2,0,P1D
2018-09-13,PENOL,0,P1D
2018-09-12,AGREGADO_SIN,11312485.93,P1D
2018-09-12,FLORIDA2,0,P1D
2018-09-12,MIRAFLOR,0,P1D
2018-09-12,CHUZA,0,P1D
2018-09-12,RIOGRAN2,0,P1D
2018-09-12,MUNA,0,P1D
2018-09-12,PENOL,0,P1D
2018-09-12,PORCE3,0,P1D
2018-09-12,ALTOANCH,0,P1D
2018-09-12,BETANIA,0,P1D
2018-09-12,URRA1,0,P1D
2018-09-12,ELQUIMBO,0,P1D
2018-09-12,TRONERAS,109835.02,P1D
2018-09-12,PORCE2,0,P1D
2018-09-12,AGREGADO_BOGOTA,0,P1D
2018-09-12,SANLOREN,0,P1D
2018-09-12,PRADO,0,P1D
2018-09-12,PUNCHINA,0,P1D
2018-09-12,ESMERALD,0,P1D
2018-09-12,MIEL1,0,P1D
2018-09-12,SALVAJIN,0,P1D
2018-09-12,CALIMA1,0,P1D
2018-09-12,PLAYAS,1446208.69,P1D
2018-09-12,GUAVIO,0,P1D
2018-09-12,SOGAMOSO,9756442.22,P1D
2018-09-11,URRA1,0,P1D
2018-09-11,RIOGRAN2,0,P1D
2018-09-11,SANLOREN,0,P1D
2018-09-11,ALTOANCH,0,P1D
2018-09-11,SOGAMOSO,8914597.6,P1D
2018-09-11,MIEL1,0,P1D
2018-09-11,SALVAJIN,0,P1D
2018-09-11,GUAVIO,0,P1D
2018-09-11,TRONERAS,91704.38,P1D
2018-09-11,AGREGADO_BOGOTA,0,P1D
2018-09-11,PORCE3,0,P1D
2018-09-11,PENOL,0,P1D
2018-09-11,BETANIA,0,P1D
2018-09-11,PRADO,0,P1D
2018-09-11,CHUZA,0,P1D
2018-09-11,FLORIDA2,0,P1D
2018-09-11,MUNA,0,P1D
2018-09-11,PLAYAS,1562378.25,P1D
2018-09-11,PORCE2,0,P1D
2018-09-11,MIRAFLOR,0,P1D
2018-09-11,ELQUIMBO,0,P1D
2018-09-11,AGREGADO_SIN,10568680.23,P1D
2018-09-11,ESMERALD,0,P1D
2018-09-11,CALIMA1,0,P1D
2018-09-11,PUNCHINA,0,P1D
2018-09-10,ELQUIMBO,0,P1D
2018-09-10,PRADO,0,P1D
2018-09-10,ESMERALD,0,P1D
2018-09-10,TRONERAS,401243.74,P1D
2018-09-10,SALVAJIN,0,P1D
2018-09-10,BETANIA,0,P1D
2018-09-10,CHUZA,0,P1D
2018-09-10,PORCE3,0,P1D
2018-09-10,MUNA,0,P1D
2018-09-10,PORCE2,0,P1D
2018-09-10,RIOGRAN2,0,P1D
2018-09-10,AGREGADO_SIN,10233955.51,P1D
2018-09-10,CALIMA1,0,P1D
2018-09-10,MIEL1,0,P1D
2018-09-10,AGREGADO_BOGOTA,0,P1D
2018-09-10,GUAVIO,0,P1D
2018-09-10,MIRAFLOR,0,P1D
2018-09-10,SANLOREN,0,P1D
2018-09-10,URRA1,0,P1D
2018-09-10,PENOL,0,P1D
2018-09-10,ALTOANCH,0,P1D
2018-09-10,FLORIDA2,0,P1D
2018-09-10,PUNCHINA,0,P1D
2018-09-10,PLAYAS,3164324.84,P1D
2018-09-10,SOGAMOSO,6668386.94,P1D
2018-09-09,FLORIDA2,0,P1D
2018-09-09,RIOGRAN2,0,P1D
2018-09-09,CHUZA,0,P1D
2018-09-09,TRONERAS,667887.53,P1D
2018-09-09,SOGAMOSO,6650290.75,P1D
2018-09-09,URRA1,0,P1D
2018-09-09,ALTOANCH,0,P1D
2018-09-09,SANLOREN,0,P1D
2018-09-09,BETANIA,0,P1D
2018-09-09,MIRAFLOR,0,P1D
2018-09-09,PUNCHINA,0,P1D
2018-09-09,PORCE2,0,P1D
2018-09-09,MUNA,0,P1D
2018-09-09,PLAYAS,3489897.97,P1D
2018-09-09,SALVAJIN,0,P1D
2018-09-09,GUAVIO,0,P1D
2018-09-09,PENOL,0,P1D
2018-09-09,ESMERALD,0,P1D
2018-09-09,CALIMA1,0,P1D
2018-09-09,AGREGADO_BOGOTA,0,P1D
2018-09-09,PORCE3,0,P1D
2018-09-09,PRADO,0,P1D
2018-09-09,AGREGADO_SIN,10808076.24,P1D
2018-09-09,ELQUIMBO,0,P1D
2018-09-09,MIEL1,0,P1D
2018-11-09,PORCE3,0,P1D
2018-11-09,PENOL,678304.03,P1D
2018-11-09,TRONERAS,26584.38,P1D
2018-11-09,AGREGADO_BOGOTA,0,P1D
2018-11-09,CALIMA1,0,P1D
2018-11-09,SALVAJIN,0,P1D
2018-11-09,RIOGRAN2,1318600.08,P1D
2018-11-09,PRADO,0,P1D
2018-11-09,GUAVIO,0,P1D
2018-11-09,ELQUIMBO,0,P1D
2018-11-09,MIRAFLOR,0,P1D
2018-11-09,URRA1,0,P1D
2018-11-09,SANLOREN,0,P1D
2018-11-09,ALTOANCH,0,P1D
2018-11-09,PLAYAS,3320062.74,P1D
2018-11-09,CHUZA,0,P1D
2018-11-09,PUNCHINA,0,P1D
2018-11-09,SOGAMOSO,0,P1D
2018-11-09,MIEL1,0,P1D
2018-11-09,MUNA,0,P1D
2018-11-09,BETANIA,0,P1D
2018-11-09,FLORIDA2,0,P1D
2018-11-09,ESMERALD,0,P1D
2018-11-09,PORCE2,0,P1D
2018-11-09,AGREGADO_SIN,5343551.23,P1D
2018-11-08,PLAYAS,2472863.94,P1D
2018-11-08,ESMERALD,0,P1D
2018-11-08,PRADO,0,P1D
2018-11-08,MIEL1,0,P1D
2018-11-08,FLORIDA2,0,P1D
2018-11-08,PORCE3,0,P1D
2018-11-08,ALTOANCH,0,P1D
2018-11-08,RIOGRAN2,2301469.92,P1D
2018-11-08,SOGAMOSO,0,P1D
2018-11-08,CHUZA,0,P1D
2018-11-08,AGREGADO_BOGOTA,0,P1D
2018-11-08,AGREGADO_SIN,5760143.92,P1D
2018-11-08,PENOL,580645.32,P1D
2018-11-08,SANLOREN,0,P1D
2018-11-08,GUAVIO,0,P1D
2018-11-08,MUNA,0,P1D
2018-11-08,PUNCHINA,0,P1D
2018-11-08,MIRAFLOR,0,P1D
2018-11-08,BETANIA,0,P1D
2018-11-08,SALVAJIN,0,P1D
2018-11-08,TRONERAS,405164.74,P1D
2018-11-08,PORCE2,0,P1D
2018-11-08,ELQUIMBO,0,P1D
2018-11-08,URRA1,0,P1D
2018-11-08,CALIMA1,0,P1D
2018-11-07,FLORIDA2,0,P1D
2018-11-07,MIRAFLOR,0,P1D
2018-11-07,PUNCHINA,0,P1D
2018-11-07,PORCE2,0,P1D
2018-11-07,BETANIA,0,P1D
2018-11-07,PORCE3,0,P1D
2018-11-07,CHUZA,0,P1D
2018-11-07,TRONERAS,322494.44,P1D
2018-11-07,URRA1,0,P1D
2018-11-07,PRADO,0,P1D
2018-11-07,ELQUIMBO,0,P1D
2018-11-07,AGREGADO_SIN,5482029.41,P1D
2018-11-07,SANLOREN,0,P1D
2018-11-07,CALIMA1,0,P1D
2018-11-07,PLAYAS,1410182.81,P1D
2018-11-07,MUNA,0,P1D
2018-11-07,ESMERALD,0,P1D
2018-11-07,PENOL,395288.89,P1D
2018-11-07,GUAVIO,0,P1D
2018-11-07,RIOGRAN2,3354063.26,P1D
2018-11-07,SALVAJIN,0,P1D
2018-11-07,MIEL1,0,P1D
2018-11-07,SOGAMOSO,0,P1D
2018-11-07,AGREGADO_BOGOTA,0,P1D
2018-11-07,ALTOANCH,0,P1D
2018-11-06,BETANIA,0,P1D
2018-11-06,MUNA,0,P1D
2018-11-06,SANLOREN,0,P1D
2018-11-06,ELQUIMBO,0,P1D
2018-11-06,RIOGRAN2,3724411.1,P1D
2018-11-06,PENOL,56299.78,P1D
2018-11-06,PUNCHINA,0,P1D
2018-11-06,URRA1,0,P1D
2018-11-06,CHUZA,0,P1D
2018-11-06,PLAYAS,2692859.06,P1D
2018-11-06,CALIMA1,0,P1D
2018-11-06,PORCE3,0,P1D
2018-11-06,PRADO,0,P1D
2018-11-06,MIEL1,0,P1D
2018-11-06,SOGAMOSO,0,P1D
2018-11-06,SALVAJIN,0,P1D
2018-11-06,AGREGADO_SIN,9239498.96,P1D
2018-11-06,PORCE2,0,P1D
2018-11-06,GUAVIO,0,P1D
2018-11-06,TRONERAS,47.02,P1D
2018-11-06,ALTOANCH,2765882,P1D
2018-11-06,AGREGADO_BOGOTA,0,P1D
2018-11-06,ESMERALD,0,P1D
2018-11-06,FLORIDA2,0,P1D
2018-11-06,MIRAFLOR,0,P1D
2018-11-05,URRA1,0,P1D
2018-11-05,FLORIDA2,0,P1D
2018-11-05,MIRAFLOR,0,P1D
2018-11-05,ALTOANCH,2916870.6,P1D
2018-11-05,RIOGRAN2,1216189.73,P1D
2018-11-05,CHUZA,0,P1D
2018-11-05,PENOL,0,P1D
2018-11-05,ELQUIMBO,0,P1D
2018-11-05,SOGAMOSO,0,P1D
2018-11-05,CALIMA1,0,P1D
2018-11-05,PUNCHINA,0,P1D
2018-11-05,TRONERAS,0,P1D
2018-11-05,PRADO,0,P1D
2018-11-05,PLAYAS,2008446.83,P1D
2018-11-05,MIEL1,0,P1D
2018-11-05,PORCE2,0,P1D
2018-11-05,GUAVIO,0,P1D
2018-11-05,AGREGADO_SIN,7452747.16,P1D
2018-11-05,AGREGADO_BOGOTA,0,P1D
2018-11-05,MUNA,0,P1D
2018-11-05,BETANIA,0,P1D
2018-11-05,PORCE3,0,P1D
2018-11-05,ESMERALD,0,P1D
2018-11-05,SANLOREN,1311240,P1D
2018-11-05,SALVAJIN,0,P1D
2018-11-04,PUNCHINA,0,P1D
2018-11-04,SALVAJIN,0,P1D
2018-11-04,CALIMA1,0,P1D
2018-11-04,MIRAFLOR,0,P1D
2018-11-04,ELQUIMBO,0,P1D
2018-11-04,BETANIA,0,P1D
2018-11-04,SOGAMOSO,0,P1D
2018-11-04,SANLOREN,3694887,P1D
2018-11-04,MUNA,0,P1D
2018-11-04,ALTOANCH,5527532.5,P1D
2018-11-04,AGREGADO_BOGOTA,0,P1D
2018-11-04,PORCE2,0,P1D
2018-11-04,CHUZA,0,P1D
2018-11-04,RIOGRAN2,424934.64,P1D
2018-11-04,MIEL1,0,P1D
2018-11-04,FLORIDA2,0,P1D
2018-11-04,PENOL,0,P1D
2018-11-04,URRA1,0,P1D
2018-11-04,AGREGADO_SIN,9648025.34,P1D
2018-11-04,PRADO,0,P1D
2018-11-04,PLAYAS,671.2,P1D
2018-11-04,PORCE3,0,P1D
2018-11-04,TRONERAS,0,P1D
2018-11-04,ESMERALD,0,P1D
2018-11-04,GUAVIO,0,P1D
2018-11-03,MUNA,0,P1D
2018-11-03,AGREGADO_BOGOTA,0,P1D
2018-11-03,PORCE3,0,P1D
2018-11-03,TRONERAS,0,P1D
2018-11-03,CHUZA,0,P1D
2018-11-03,MIRAFLOR,0,P1D
2018-11-03,CALIMA1,0,P1D
2018-11-03,URRA1,0,P1D
2018-11-03,PORCE2,0,P1D
2018-11-03,PUNCHINA,0,P1D
2018-11-03,GUAVIO,0,P1D
2018-11-03,FLORIDA2,0,P1D
2018-11-03,PLAYAS,0,P1D
2018-11-03,ALTOANCH,5916678.6,P1D
2018-11-03,SOGAMOSO,0,P1D
2018-11-03,MIEL1,0,P1D
2018-11-03,ELQUIMBO,0,P1D
2018-11-03,RIOGRAN2,615582.15,P1D
2018-11-03,SALVAJIN,0,P1D
2018-11-03,SANLOREN,6551517,P1D
2018-11-03,PRADO,0,P1D
2018-11-03,ESMERALD,0,P1D
2018-11-03,PENOL,0,P1D
2018-11-03,AGREGADO_SIN,13083777.75,P1D
2018-11-03,BETANIA,0,P1D
2018-11-02,PLAYAS,0,P1D
2018-11-02,MIEL1,0,P1D
2018-11-02,AGREGADO_SIN,12678612.01,P1D
2018-11-02,URRA1,0,P1D
2018-11-02,FLORIDA2,0,P1D
2018-11-02,MIRAFLOR,0,P1D
2018-11-02,ALTOANCH,5848258.5,P1D
2018-11-02,CHUZA,0,P1D
2018-11-02,TRONERAS,0,P1D
2018-11-02,GUAVIO,0,P1D
2018-11-02,ELQUIMBO,0,P1D
2018-11-02,AGREGADO_BOGOTA,0,P1D
2018-11-02,PORCE2,0,P1D
2018-11-02,PRADO,0,P1D
2018-11-02,SOGAMOSO,0,P1D
2018-11-02,SANLOREN,6083217,P1D
2018-11-02,CALIMA1,0,P1D
2018-11-02,MUNA,0,P1D
2018-11-02,BETANIA,0,P1D
2018-11-02,SALVAJIN,0,P1D
2018-11-02,PUNCHINA,0,P1D
2018-11-02,PENOL,0,P1D
2018-11-02,RIOGRAN2,747136.51,P1D
2018-11-02,ESMERALD,0,P1D
2018-11-02,PORCE3,0,P1D
2018-11-01,ALTOANCH,6102115.95,P1D
2018-11-01,AGREGADO_SIN,16036871.24,P1D
2018-11-01,PLAYAS,0,P1D
2018-11-01,PUNCHINA,0,P1D
2018-11-01,ELQUIMBO,0,P1D
2018-11-01,TRONERAS,0,P1D
2018-11-01,MIRAFLOR,0,P1D
2018-11-01,SANLOREN,6361387.2,P1D
2018-11-01,AGREGADO_BOGOTA,0,P1D
2018-11-01,PORCE3,0,P1D
2018-11-01,URRA1,0,P1D
2018-11-01,ESMERALD,0,P1D
2018-11-01,MUNA,0,P1D
2018-11-01,CALIMA1,0,P1D
2018-11-01,PRADO,0,P1D
2018-11-01,GUAVIO,0,P1D
2018-11-01,MIEL1,0,P1D
2018-11-01,FLORIDA2,0,P1D
2018-11-01,BETANIA,0,P1D
2018-11-01,RIOGRAN2,913632.76,P1D
2018-11-01,PORCE2,0,P1D
2018-11-01,SOGAMOSO,2659735.33,P1D
2018-11-01,PENOL,0,P1D
2018-11-01,SALVAJIN,0,P1D
2018-11-01,CHUZA,0,P1D
2018-10-31,FLORIDA2,0,P1D
2018-10-31,ALTOANCH,0,P1D
2018-10-31,URRA1,0,P1D
2018-10-31,PENOL,0,P1D
2018-10-31,MUNA,0,P1D
2018-10-31,RIOGRAN2,1594105.92,P1D
2018-10-31,CHUZA,0,P1D
2018-10-31,MIRAFLOR,0,P1D
2018-10-31,CALIMA1,0,P1D
2018-10-31,ELQUIMBO,0,P1D
2018-10-31,AGREGADO_SIN,16778471.82,P1D
2018-10-31,SALVAJIN,0,P1D
2018-10-31,TRONERAS,0,P1D
2018-10-31,BETANIA,0,P1D
2018-10-31,SOGAMOSO,8457704.7,P1D
2018-10-31,SANLOREN,6726661.2,P1D
2018-10-31,ESMERALD,0,P1D
2018-10-31,PORCE3,0,P1D
2018-10-31,MIEL1,0,P1D
2018-10-31,PUNCHINA,0,P1D
2018-10-31,PORCE2,0,P1D
2018-10-31,PRADO,0,P1D
2018-10-31,PLAYAS,0,P1D
2018-10-31,GUAVIO,0,P1D
2018-10-31,AGREGADO_BOGOTA,0,P1D
2018-10-30,PORCE2,0,P1D
2018-10-30,TRONERAS,0,P1D
2018-10-30,AGREGADO_SIN,18572585,P1D
2018-10-30,SALVAJIN,0,P1D
2018-10-30,MIEL1,0,P1D
2018-10-30,PENOL,0,P1D
2018-10-30,PORCE3,0,P1D
2018-10-30,RIOGRAN2,1594105.92,P1D
2018-10-30,CALIMA1,0,P1D
2018-10-30,ELQUIMBO,0,P1D
2018-10-30,ESMERALD,0,P1D
2018-10-30,SANLOREN,3888763.2,P1D
2018-10-30,ALTOANCH,0,P1D
2018-10-30,PLAYAS,0,P1D
2018-10-30,MIRAFLOR,0,P1D
2018-10-30,URRA1,0,P1D
2018-10-30,MUNA,0,P1D
2018-10-30,PUNCHINA,0,P1D
2018-10-30,FLORIDA2,0,P1D
2018-10-30,CHUZA,0,P1D
2018-10-30,PRADO,0,P1D
2018-10-30,AGREGADO_BOGOTA,0,P1D
2018-10-30,BETANIA,0,P1D
2018-10-30,SOGAMOSO,13089715.88,P1D
2018-10-30,GUAVIO,0,P1D
2018-10-29,PUNCHINA,0,P1D
2018-10-29,ELQUIMBO,0,P1D
2018-10-29,FLORIDA2,0,P1D
2018-10-29,PORCE2,0,P1D
2018-10-29,SOGAMOSO,15195553.87,P1D
2018-10-29,ALTOANCH,0,P1D
2018-10-29,RIOGRAN2,2104702.13,P1D
2018-10-29,CALIMA1,0,P1D
2018-10-29,MIEL1,0,P1D
2018-10-29,AGREGADO_BOGOTA,0,P1D
2018-10-29,PLAYAS,0,P1D
2018-10-29,ESMERALD,0,P1D
2018-10-29,AGREGADO_SIN,20486569.2,P1D
2018-10-29,GUAVIO,0,P1D
2018-10-29,PORCE3,0,P1D
2018-10-29,MIRAFLOR,0,P1D
2018-10-29,BETANIA,0,P1D
2018-10-29,PENOL,0,P1D
2018-10-29,SALVAJIN,0,P1D
2018-10-29,SANLOREN,3186313.2,P1D
2018-10-29,MUNA,0,P1D
2018-10-29,CHUZA,0,P1D
2018-10-29,PRADO,0,P1D
2018-10-29,TRONERAS,0,P1D
2018-10-29,URRA1,0,P1D
2018-10-28,ELQUIMBO,0,P1D
2018-10-28,GUAVIO,0,P1D
2018-10-28,PENOL,0,P1D
2018-10-28,PORCE2,0,P1D
2018-10-28,MIEL1,0,P1D
2018-10-28,PRADO,0,P1D
2018-10-28,PUNCHINA,0,P1D
2018-10-28,FLORIDA2,0,P1D
2018-10-28,MIRAFLOR,0,P1D
2018-10-28,PLAYAS,0,P1D
2018-10-28,SALVAJIN,0,P1D
2018-10-28,ESMERALD,0,P1D
2018-10-28,PORCE3,0,P1D
2018-10-28,TRONERAS,0,P1D
2018-10-28,RIOGRAN2,2301632.06,P1D
2018-10-28,ALTOANCH,0,P1D
2018-10-28,SOGAMOSO,15476795,P1D
2018-10-28,CHUZA,0,P1D
2018-10-28,AGREGADO_BOGOTA,0,P1D
2018-10-28,BETANIA,0,P1D
2018-10-28,URRA1,0,P1D
2018-10-28,MUNA,0,P1D
2018-10-28,CALIMA1,0,P1D
2018-10-28,AGREGADO_SIN,21285057.46,P1D
2018-10-28,SANLOREN,3506630.4,P1D
2018-10-27,AGREGADO_SIN,23935210.17,P1D
2018-10-27,ALTOANCH,0,P1D
2018-10-27,SALVAJIN,0,P1D
2018-10-27,PENOL,0,P1D
2018-10-27,MUNA,0,P1D
2018-10-27,ELQUIMBO,0,P1D
2018-10-27,ESMERALD,0,P1D
2018-10-27,BETANIA,0,P1D
2018-10-27,CHUZA,0,P1D
2018-10-27,SOGAMOSO,15802669.92,P1D
2018-10-27,MIEL1,17945.09,P1D
2018-10-27,FLORIDA2,0,P1D
2018-10-27,PORCE2,0,P1D
2018-10-27,PORCE3,0,P1D
2018-10-27,PRADO,0,P1D
2018-10-27,CALIMA1,0,P1D
2018-10-27,AGREGADO_BOGOTA,0,P1D
2018-10-27,RIOGRAN2,3515889.17,P1D
2018-10-27,TRONERAS,0,P1D
2018-10-27,PLAYAS,0,P1D
2018-10-27,URRA1,0,P1D
2018-10-27,MIRAFLOR,0,P1D
2018-10-27,SANLOREN,4598706,P1D
2018-10-27,PUNCHINA,0,P1D
2018-10-27,GUAVIO,0,P1D
2018-10-26,ALTOANCH,0,P1D
2018-10-26,AGREGADO_SIN,25878988.45,P1D
2018-10-26,GUAVIO,0,P1D
2018-10-26,PRADO,0,P1D
2018-10-26,MIEL1,0,P1D
2018-10-26,MUNA,0,P1D
2018-10-26,MIRAFLOR,0,P1D
2018-10-26,PORCE2,0,P1D
2018-10-26,ELQUIMBO,0,P1D
2018-10-26,ESMERALD,0,P1D
2018-10-26,BETANIA,0,P1D
2018-10-26,AGREGADO_BOGOTA,0,P1D
2018-10-26,PORCE3,0,P1D
2018-10-26,RIOGRAN2,4969101.89,P1D
2018-10-26,FLORIDA2,0,P1D
2018-10-26,CHUZA,0,P1D
2018-10-26,PENOL,0,P1D
2018-10-26,SOGAMOSO,14008081.16,P1D
2018-10-26,SALVAJIN,0,P1D
2018-10-26,SANLOREN,6901805.4,P1D
2018-10-26,PLAYAS,0,P1D
2018-10-26,TRONERAS,0,P1D
2018-10-26,PUNCHINA,0,P1D
2018-10-26,CALIMA1,0,P1D
2018-10-26,URRA1,0,P1D
2018-10-25,SOGAMOSO,12697836.19,P1D
2018-10-25,CALIMA1,0,P1D
2018-10-25,URRA1,0,P1D
2018-10-25,PRADO,0,P1D
2018-10-25,ELQUIMBO,0,P1D
2018-10-25,MIRAFLOR,0,P1D
2018-10-25,AGREGADO_BOGOTA,0,P1D
2018-10-25,AGREGADO_SIN,26485224.09,P1D
2018-10-25,ESMERALD,0,P1D
2018-10-25,GUAVIO,0,P1D
2018-10-25,CHUZA,0,P1D
2018-10-25,BETANIA,0,P1D
2018-10-25,RIOGRAN2,5047036.7,P1D
2018-10-25,PORCE3,0,P1D
2018-10-25,MIEL1,0,P1D
2018-10-25,PUNCHINA,0,P1D
2018-10-25,SANLOREN,8740351.2,P1D
2018-10-25,PENOL,0,P1D
2018-10-25,TRONERAS,0,P1D
2018-10-25,SALVAJIN,0,P1D
2018-10-25,ALTOANCH,0,P1D
2018-10-25,PORCE2,0,P1D
2018-10-25,MUNA,0,P1D
2018-10-25,FLORIDA2,0,P1D
2018-10-25,PLAYAS,0,P1D
2018-10-24,PUNCHINA,0,P1D
2018-10-24,SANLOREN,1376802,P1D
2018-10-24,RIOGRAN2,2962943,P1D
2018-10-24,PLAYAS,0,P1D
2018-10-24,TRONERAS,0,P1D
2018-10-24,AGREGADO_BOGOTA,0,P1D
2018-10-24,ESMERALD,0,P1D
2018-10-24,BETANIA,0,P1D
2018-10-24,SOGAMOSO,14736077.67,P1D
2018-10-24,PRADO,0,P1D
2018-10-24,ELQUIMBO,0,P1D
2018-10-24,MIRAFLOR,0,P1D
2018-10-24,PENOL,0,P1D
2018-10-24,PORCE3,0,P1D
2018-10-24,ALTOANCH,0,P1D
2018-10-24,GUAVIO,0,P1D
2018-10-24,PORCE2,0,P1D
2018-10-24,FLORIDA2,0,P1D
2018-10-24,CALIMA1,0,P1D
2018-10-24,AGREGADO_SIN,19075822.66,P1D
2018-10-24,MUNA,0,P1D
2018-10-24,SALVAJIN,0,P1D
2018-10-24,MIEL1,0,P1D
2018-10-24,URRA1,0,P1D
2018-10-24,CHUZA,0,P1D
2018-10-23,RIOGRAN2,1633556.02,P1D
2018-10-23,CALIMA1,0,P1D
2018-10-23,URRA1,0,P1D
2018-10-23,PORCE3,0,P1D
2018-10-23,TRONERAS,0,P1D
2018-10-23,CHUZA,0,P1D
2018-10-23,ELQUIMBO,0,P1D
2018-10-23,ESMERALD,0,P1D
2018-10-23,PENOL,0,P1D
2018-10-23,AGREGADO_SIN,17414633.15,P1D
2018-10-23,MUNA,0,P1D
2018-10-23,SOGAMOSO,15781077.13,P1D
2018-10-23,FLORIDA2,0,P1D
2018-10-23,MIEL1,0,P1D
2018-10-23,SALVAJIN,0,P1D
2018-10-23,PRADO,0,P1D
2018-10-23,PLAYAS,0,P1D
2018-10-23,ALTOANCH,0,P1D
2018-10-23,PORCE2,0,P1D
2018-10-23,PUNCHINA,0,P1D
2018-10-23,MIRAFLOR,0,P1D
2018-10-23,AGREGADO_BOGOTA,0,P1D
2018-10-23,GUAVIO,0,P1D
2018-10-23,SANLOREN,0,P1D
2018-10-23,BETANIA,0,P1D
2018-10-22,MUNA,0,P1D
2018-10-22,SOGAMOSO,15827172.18,P1D
2018-10-22,GUAVIO,0,P1D
2018-10-22,AGREGADO_SIN,17012268.18,P1D
2018-10-22,PUNCHINA,0,P1D
2018-10-22,PORCE2,0,P1D
2018-10-22,AGREGADO_BOGOTA,0,P1D
2018-10-22,URRA1,0,P1D
2018-10-22,PRADO,0,P1D
2018-10-22,MIRAFLOR,0,P1D
2018-10-22,RIOGRAN2,1149205.82,P1D
2018-10-22,BETANIA,0,P1D
2018-10-22,SALVAJIN,0,P1D
2018-10-22,FLORIDA2,0,P1D
2018-10-22,ESMERALD,0,P1D
2018-10-22,CALIMA1,0,P1D
2018-10-22,PORCE3,0,P1D
2018-10-22,ELQUIMBO,0,P1D
2018-10-22,MIEL1,35890.18,P1D
2018-10-22,SANLOREN,0,P1D
2018-10-22,CHUZA,0,P1D
2018-10-22,TRONERAS,0,P1D
2018-10-22,PENOL,0,P1D
2018-10-22,ALTOANCH,0,P1D
2018-10-22,PLAYAS,0,P1D
2018-10-21,PORCE2,0,P1D
2018-10-21,MUNA,0,P1D
2018-10-21,AGREGADO_SIN,17585046.92,P1D
2018-10-21,URRA1,0,P1D
2018-10-21,SALVAJIN,0,P1D
2018-10-21,TRONERAS,0,P1D
2018-10-21,BETANIA,0,P1D
2018-10-21,MIRAFLOR,0,P1D
2018-10-21,AGREGADO_BOGOTA,0,P1D
2018-10-21,CHUZA,0,P1D
2018-10-21,FLORIDA2,0,P1D
2018-10-21,PUNCHINA,0,P1D
2018-10-21,SOGAMOSO,16010012.84,P1D
2018-10-21,GUAVIO,0,P1D
2018-10-21,PRADO,0,P1D
2018-10-21,SANLOREN,0,P1D
2018-10-21,ELQUIMBO,0,P1D
2018-10-21,CALIMA1,0,P1D
2018-10-21,PENOL,0,P1D
2018-10-21,PORCE3,0,P1D
2018-10-21,PLAYAS,0,P1D
2018-10-21,RIOGRAN2,815892.77,P1D
2018-10-21,ESMERALD,0,P1D
2018-10-21,ALTOANCH,0,P1D
2018-10-21,MIEL1,759141.31,P1D
2018-10-20,PLAYAS,0,P1D
2018-10-20,PUNCHINA,0,P1D
2018-10-20,BETANIA,0,P1D
2018-10-20,TRONERAS,0,P1D
2018-10-20,CALIMA1,0,P1D
2018-10-20,ELQUIMBO,0,P1D
2018-10-20,MIEL1,1685396.26,P1D
2018-10-20,PRADO,0,P1D
2018-10-20,SOGAMOSO,16183942.4,P1D
2018-10-20,SALVAJIN,0,P1D
2018-10-20,CHUZA,0,P1D
2018-10-20,AGREGADO_BOGOTA,0,P1D
2018-10-20,URRA1,0,P1D
2018-10-20,ALTOANCH,0,P1D
2018-10-20,AGREGADO_SIN,17913296.96,P1D
2018-10-20,ESMERALD,0,P1D
2018-10-20,PORCE2,0,P1D
2018-10-20,MIRAFLOR,0,P1D
2018-10-20,RIOGRAN2,43958.31,P1D
2018-10-20,FLORIDA2,0,P1D
2018-10-20,GUAVIO,0,P1D
2018-10-20,PORCE3,0,P1D
2018-10-20,MUNA,0,P1D
2018-10-20,PENOL,0,P1D
2018-10-20,SANLOREN,0,P1D
2018-10-19,MIEL1,1914516.58,P1D
2018-10-19,PLAYAS,0,P1D
2018-10-19,TRONERAS,13127.54,P1D
2018-10-19,PORCE2,0,P1D
2018-10-19,SANLOREN,0,P1D
2018-10-19,CHUZA,0,P1D
2018-10-19,AGREGADO_BOGOTA,0,P1D
2018-10-19,CALIMA1,0,P1D
2018-10-19,ELQUIMBO,0,P1D
2018-10-19,URRA1,0,P1D
2018-10-19,SALVAJIN,0,P1D
2018-10-19,ESMERALD,0,P1D
2018-10-19,PRADO,0,P1D
2018-10-19,MUNA,0,P1D
2018-10-19,PENOL,0,P1D
2018-10-19,PORCE3,0,P1D
